Id,Title,Language,Year,Search Category,Display Type,Freely Available,Is Pay Per View,Subscription Tiers Permitted
622081172288fc0bbcb71ac3,Gaon Ki Garmi - Season 2,Hindi,2022,series,MEDIA,False,False,"['gold', 'silver']"
62208eb0d1b4fa0be917d0a1,Gaon Ki Garmi - Season 2 - Tamil,Tamil,2022,series,MEDIA,False,False,"['gold', 'silver']"
62209375d1b4fa0be917e8d2,Gaon Ki Garmi - Season 2 - Telugu,Telugu,2022,series,MEDIA,False,False,"['gold', 'silver']"
61d29995c84b020bd781e6de,Games Of Karma ( Chhal ),Hindi,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d29b687822ee0b7a64e500,Games Of Karma ( Chhal ) - English,English,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d29cfdfffe0a0ba9307775,Games Of Karma ( Chhal ) - Bhojpuri,Bhojpuri,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d29f863d5bec0b9ff7aa2e,Games Of Karma ( Chhal ) - Kannada,Kannada,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d2a162c84b020bd781fa9e,Games Of Karma ( Chhal ) - Malayalam,Malayalam,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d2d41fcfd41e0bb147738f,Games Of Karma ( Chhal ) - Tamil,Tamil,2022,movie,MEDIA,False,False,"['gold', 'silver']"
61d2d6b6c84b020bd783703e,Games Of Karma ( Chhal ) - Telugu,Telugu,2022,movie,MEDIA,False,False,"['gold', 'silver']"
621cb1d2aba0ec0ba472b17f,Baarish,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61c73d84ceae680ba8bed1d0,Hotspot - (Matrimony),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c74026b4b28f0baafd4526,Hotspot - (Matrimony) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c7424e0ab37b0b9380a0d4,Hotspot - (Matrimony) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c7440b38ca950b9e3a8636,Hotspot - (Matrimony) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c745d589d6c80ba16bf57d,Hotspot - (Matrimony) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c95850ceae680ba8c5d4dc,Hotspot - (Matrimony) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
62209eb37065170b865debd0,Robot,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6220a36cd1b4fa0be9183580,Robot - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6220ad407ce98b0c3057fab4,Robot - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6220bd3d2288fc0bbcb8160d,Robot - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c0471009a5b90ba121669e,Tuition Teacher,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c047f4cd22a90bbb5056c3,Tuition Teacher - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61ee68bf620fd70bc6eb498a,Kaisi Hain Teri Ye,Hindi,2022,movie,MEDIA,True,False,"['gold', 'silver']"
61bb24b885abbc0bbffe378b,Train,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
61bb29dacd22a90bbb415079,Train - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61bb2b70cd22a90bbb415418,Train - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61bb2cdb7767380ba791691c,Train - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61bb2ddf12a6bf0bc110cbb6,Train - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
658aae0c6d99760c7712df1b,Train,Hindi,2021,series,MEDIA,True,False,"['gold', 'silver']"
6221c437608d5d0c2a41d808,Kaneez,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6221d7247969fe0bc7171640,Kaneez - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
622f44ed8e432b0ba1ff69bf,Kaneez - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
623058852508bd0bd424c2ea,Kaneez - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
623063932508bd0bd424f644,Kaneez - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6231c72117c6a40ba0a352d9,Kaneez - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6231d4dcb4c7770bb0f2b747,Kaneez - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6231ef1f2508bd0bd42a7961,Relationship Counsellor,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6231f76bb1d91c0ba0313dff,Relationship Counsellor - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6231fba4b1d91c0ba0314697,Relationship Counsellor - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
623204a42508bd0bd42aa9a1,Relationship Counsellor - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a48530a9adec0bce70d0c9,Hotspot ( Fantasy Call ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a4b3f1a9adec0bce715855,Hotspot ( Fantasy Call ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a4b55d6d5cff0bdd067a1b,Hotspot ( Fantasy Call ) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a4b9c04bff3c0c0d5670af,Hotspot ( Fantasy Call ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a4c08e6d5cff0bdd069475,Hotspot ( Fantasy Call ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61a4c5586d5cff0bdd069e0f,Hotspot ( Fantasy Call ) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b5f74420ffc0bbd6cb341,Games Of Karma (Sangeet),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b6071c599b80bbb13173a,Games Of Karma (Sangeet) - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b6120420ffc0bbd6cbab6,Games Of Karma (Sangeet) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b61e7aade710b9b2700aa,Games Of Karma (Sangeet) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b629b41ce3c0b7faaacf2,Games Of Karma (Sangeet) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b637ec599b80bbb1323e4,Games Of Karma (Sangeet) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
619b644b328aea0bcdc74044,Games Of Karma (Sangeet) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6195edf1aade710b9b14d4cd,Cyanide,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61962c43420ffc0bbd5b3ed2,Cyanide - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61963529420ffc0bbd5b58e1,Cyanide - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61964040c599b80bbb013bcd,Cyanide - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61964f7c420ffc0bbd5b9353,Cyanide - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61965d87420ffc0bbd5bb0a0,Cyanide - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fb104cecaa40bb617debd,Hotspot ( Video Calling ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fb3f5cecaa40bb617e526,Hotspot ( Video Calling ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fb85dab20e00b917be5fe,Hotspot ( Video Calling ) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fbb1b9299a80bd471c4d8,Hotspot ( Video Calling ) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fbd27cecaa40bb617fb76,Hotspot ( Video Calling ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618fc9cbeebf440c555152b8,Hotspot ( Video Calling ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618bd6ee99e4340bce2ec02f,Live Streaming,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618ccd375f91780c372148ec,Live Streaming - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618cd045cecaa40bb60d1342,Live Streaming - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618cf1fbeebf440c55460b6b,Live Streaming - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618cf3d6a8c79b0bd629af28,Live Streaming - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618cf5a35f91780c3721c58a,Live Streaming - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618cf8b79299a80bd468143c,Live Streaming - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618370415ab0890be874bb8a,Hotspot ( Raatein Rangeen Banaayein ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61837654d79e880be94563e3,Hotspot ( Raatein Rangeen Banaayein ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61838931d79e880be94584e5,Hotspot ( Raatein Rangeen Banaayein ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61838a750864bc0ba8bbe44c,Hotspot ( Raatein Rangeen Banaayein ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
618392b6a8d5ff0be8e7be1e,Hotspot ( Raatein Rangeen Banaayein ) - kannada,kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61839b13a8d5ff0be8e7d40c,Hotspot ( Raatein Rangeen Banaayein ) - malayalam,malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621f13da7ce98b0c30518e1b,Caretaker 2,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
621f1f667ce98b0c3051c0f2,Caretaker 2 - English,English,2021,series,MEDIA,False,False,"['gold', 'silver']"
621f24ebd1b4fa0be911ecfd,Caretaker 2 - Kannada,Kannada,2021,series,MEDIA,False,False,"['gold', 'silver']"
621f29602288fc0bbcb153a6,Caretaker 2 - Malayalam,Malayalam,2021,series,MEDIA,False,False,"['gold', 'silver']"
621f39ea7065170b86586631,Caretaker 2 - Tamil,Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
621f3e3a7065170b86587ae4,Caretaker 2 - Telugu,Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
61b451383ad9ab0b8e8d2db0,Pratiksha,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61b827c685abbc0bbff57dac,Pratiksha - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61b85dd485abbc0bbff632ea,Pratiksha - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c1bba085abbc0bbf117470,Pratiksha - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c1c8384b8a670bdf6636ae,Pratiksha - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c1e11763983c0b8fd1d591,Pratiksha - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c1eb5863983c0b8fd1eef6,Pratiksha - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616ff2a030b4da0b9214a0cd,Anniversary Gift,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617111b58d5f0d0bbceaacdc,Anniversary Gift  - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617114bab151770ba7edd869,Anniversary Gift - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617116a68d5f0d0bbceab8e7,Anniversary Gift - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
617119d48d5f0d0bbceac027,Anniversary Gift  - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61711b981193da0bd97c3f65,Anniversary Gift  - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d1dee1193da0bd96e7c85,Hotspot ( Videshi Ishq ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d252c3ccaff0b94669433,Hotspot ( Videshi Ishq ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d2d65b151770ba7e10c26,Hotspot ( Videshi Ishq ) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d2eadb6c4470c3c017cc8,Hotspot ( Videshi Ishq ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d30201193da0bd96eaefa,Hotspot ( Videshi Ishq ) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616d316a8d5f0d0bbcdf8b92,Hotspot ( Videshi Ishq ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6167effc1193da0bd95d00b2,Kamar Ki Naap,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6167fe478d5f0d0bbccd8888,Kamar Ki Naap - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6168094c3ccaff0b94565c32,Kamar Ki Naap - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6168158130b4da0b92fab5ad,Kamar Ki Naap - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616826afb6c4470c3cf0ad63,Kamar Ki Naap - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616843f530b4da0b92fb0598,Kamar Ki Naap - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616846aab6c4470c3cf0dea9,Kamar Ki Naap - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
616582c13ccaff0b944fc2b6,Dooriyan,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61641dc930b4da0b92eef419,Jaghanya ( Dil Ke Armaan ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61643a151193da0bd951ef37,Jaghanya ( Dil Ke Armaan ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61643c331193da0bd951f286,Jaghanya ( Dil Ke Armaan ) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61643cbdb6c4470c3ce5128e,Jaghanya ( Dil Ke Armaan ) Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61643fb8b151770ba7c2be23,Jaghanya ( Dil Ke Armaan ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6164414530b4da0b92ef3c53,Jaghanya ( Dil Ke Armaan ) Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615ed77ab151770ba7af97e1,Blackmail -  English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615ed98e3ccaff0b943a81d3,Blackmail - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615edd7a8d5f0d0bbcb161ac,Blackmail - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615edf8f8d5f0d0bbcb165bf,Blackmail  - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615ee1621193da0bd940dfea,Blackmail  - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615ee1883ccaff0b943a911f,Blackmail,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615eef108d5f0d0bbcb1816d,Blackmail - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aed60b151770ba7a44d11,Games Of Karma ( BDSM ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aee95b151770ba7a44f5e,Games Of Karma ( BDSM ) English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615aef89b151770ba7a4510d,Games Of Karma ( BDSM ) Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615af0a630b4da0b92d379eb,Games Of Karma ( BDSM ) Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615af1e43ccaff0b94307c31,Games Of Karma ( BDSM ) Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615af453b151770ba7a458fd,Games Of Karma ( BDSM ) Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
615af5a13ccaff0b94308273,Games Of Karma ( BDSM ) Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f16dbf2f4f90c1a6665be,Games Of Karma ( Happy Birthday ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f1f572d7c080b9799b6c5,Games Of Karma ( Happy Birthday ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f20b4d16cb60bd993d867,Games Of Karma ( Happy Birthday ) - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f21cf915f0a0bafa33cb3,Games Of Karma ( Happy Birthday ) - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f2cacd16cb60bd993ec9e,Games Of Karma ( Happy Birthday ) - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f2ec3d16cb60bd993f06e,Games Of Karma ( Happy Birthday ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614f31c72d7c080b9799d61e,Games Of Karma ( Happy Birthday ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a10755e1ae70bc477c23a,Yeh Kaisa Rishta,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a1c52c328110baede1456,Yeh Kaisa Rishta - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a221c7ebeeb0bc33ccbc8,Yeh Kaisa Rishta - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a267c354f2d0bac76f5f9,Yeh Kaisa Rishta - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a2e97719c620b962ca746,Yeh Kaisa Rishta - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a366eaba0ec0ba46875ba,Yeh Kaisa Rishta - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
621a393725488c0b9a24024d,Yeh Kaisa Rishta - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61485535c815720ba474e1db,Games Of Karma ( Kachra ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614857165a27a10bc4d7674e,Games Of Karma ( Kachra ) Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614859c15a27a10bc4d7708f,Games Of Karma ( Kachra ) English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61486b44be823f0b895c5077,Games Of Karma ( Kachra ) Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61486da784b2090c38b00f80,Games Of Karma ( Kachra ) Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614873165a27a10bc4d7bc8b,Games Of Karma ( Kachra ) Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614874a89a1c210b817fb71b,Games Of Karma ( Kachra ) Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6161aa3d30b4da0b92e6bc7b,Khuda Ka Shukriya,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6142e4ea9a1c210b816db823,Saas Bahu & NRI,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6142ee165a27a10bc4c68985,Saas Bahu & NRI - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6142f05084b2090c389e3f41,Saas Bahu & NRI - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6142f1ea9a1c210b816dde0a,Saas Bahu & NRI  - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6142f3b3be823f0b894a1703,Saas Bahu & NRI -  Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61437ee084b2090c389fb722,Saas Bahu & NRI - Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
614380d9be823f0b894b961e,Saas Bahu & NRI  - Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6161a77c8d5f0d0bbcba8a69,Lashein,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6149ad7284b2090c38b46cbc,Games Of Karma ( Kabristan ) Malayalam,Malayalam,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6149c3ff9a1c210b81845a20,Games Of Karma ( Kabristan ) Kannada,Kannada,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613eeb1f06928e0b9c06d90b,Games Of Karma ( Kabristan ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613eeeb4c815720ba4569d15,Games Of Karma ( Kabristan ) - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613ef01a84b2090c389362d2,Games Of Karma ( Kabristan ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613ef1cb5a27a10bc4bc4aad,Games Of Karma ( Kabristan ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613ef30906928e0b9c06ebaf,Games Of Karma ( Kabristan ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
613f7c0d5a27a10bc4bd9184,Had Se Guzar Jaun,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6139ee39be823f0b892f7a2f,Hotspot ( Charr Charr ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6139f005be823f0b892f7de5,Hotspot ( Charr Charr ) - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6139f5275a27a10bc4af360e,Hotspot ( Charr Charr ) - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6139f8d506928e0b9cf967a7,Hotspot ( Charr Charr ) - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6139fc42be823f0b892f942c,Hotspot ( Charr Charr ) - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6134ad15fe3a1a0bd3df425a,Madhosh Diaries ( Adla Badli ),Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6134ae3585ed120c21e56098,Madhosh Diaries ( Adla Badli ) Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6134b75109d59c0b81e41cde,Madhosh Diaries ( Adla Badli ) English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6134b9279ce3fe0b9fc50d82,Madhosh Diaries ( Adla Badli ) Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6134b9a785ed120c21e5749c,Madhosh Diaries ( Adla Badli ) Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6130e3de73c3680bcf0927bb,Blue Whale,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6131bb3709d59c0b81dd25b3,Blue Whale - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6131bf9409d59c0b81dd301e,Blue Whale - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6131c3719ce3fe0b9fbcf92d,Blue Whale - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6131c687fe3a1a0bd3d7f8c7,Blue Whale - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61f78933c8e8ad0be387dad5,Pyaar Ka Nasha,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6129f455c939c80b985ef6c3,Client No. 7,Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
612b32c1be4d1b0ba2ad18bb,Client No. 7 English,English,2021,series,MEDIA,False,False,"['gold', 'silver']"
612ce65a0fb19c0c269b22e8,Client No. 7 Bhojpuri,Bhojpuri,2021,series,MEDIA,False,False,"['gold', 'silver']"
612cea2cc939c80b98664e3a,Client No. 7 - Tamil,Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
612cec37be4d1b0ba2b0e583,Client No. 7 Telugu,Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
61cb0d5fcfd41e0bb12e3170,Sajna Ve,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
61c581b6b4b28f0baaf73bed,Aja More Raja,Hindi,2021,movie,MEDIA,True,False,"['gold', 'silver']"
6123570ed75e2f0ba82f143f,Nancy,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61235aa2bb88200b7e23b68a,Nancy - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61235d9dbb88200b7e23be04,Nancy - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
612362dbb6e4cc0bb46488c7,Nancy - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6123656cd75e2f0ba82f3a8c,Nancy - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
6034adc8f4b9dc0c93fc82c8,Kavita Bhabhi Season 3 ( Part 3 ),Hindi,2021,series,MEDIA,False,False,"['gold', 'silver']"
60780edd26b44c0cf139f84e,Kavita Bhabhi Season 3 ( Part 3 ) : Bhojpuri,Bhojpuri,2021,series,MEDIA,False,False,"['gold', 'silver']"
6078111526b44c0cf13a0a84,Kavita Bhabhi Season 3 ( Part 3 ) : English,English,2021,series,MEDIA,False,False,"['gold', 'silver']"
6078127c3f1f490c843c12bb,Kavita Bhabhi Season 3 ( Part 3 ) : Tamil,Tamil,2021,series,MEDIA,False,False,"['gold', 'silver']"
607814a9425dea0c9526373d,Kavita Bhabhi Season 3 ( Part 3 ) : Telugu,Telugu,2021,series,MEDIA,False,False,"['gold', 'silver']"
61c18d92cd22a90bbb55505c,Namkeen,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c47b06356f060c22f5f8b4,Namkeen - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c47fa9ceae680ba8b380eb,Namkeen - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c4849a63983c0b8fda1641,Namkeen - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61c48e4389d6c80ba1621721,Namkeen - Telugu,Telugu,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611693cdda72300b9b03da97,Fatherhood,Hindi,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61175fd23628e90bb614bb88,Fatherhood - English,English,2021,movie,MEDIA,False,False,"['gold', 'silver']"
611766dafc1b3b0c2e6aa956,Fatherhood - Bhojpuri,Bhojpuri,2021,movie,MEDIA,False,False,"['gold', 'silver']"
61179e1efc1b3b0c2e6b53e6,Fatherhood - Tamil,Tamil,2021,movie,MEDIA,False,False,"['gold', 'silver']"
